name,run_dir,source_summary,data_root,max_files,lookback,y1_horizon,y2_horizon,entry_lag,label_clip_abs,label_transform,model_type,sample_mode,hidden_dim,learning_rate,stock_limit,max_steps,date_batch_size,lambda_mse,lambda_r2,lambda_alpha_corr,lambda_corr,lambda_to,dropout,weight_decay,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,validation_fold,validation_loss,validation_mse,validation_r2_residual,validation_turnover,alpha_orientation,alpha_rankic,alpha_oriented_rankic,alpha_abs_rankic,alpha_icir,alpha_oriented_icir,alpha_win_rate,alpha_oriented_win_rate,alpha_hit_rate,alpha_top_excess_mean,alpha_top_excess_median,alpha_top_excess_trimmed_mean,alpha_top_excess_max,alpha_top_excess_abs_gt_1_count,alpha_long_short_mean,alpha_long_short_median,alpha_long_short_trimmed_mean,alpha_long_short_max,alpha_long_short_abs_gt_1_count,alpha_top_excess_positive_rate,alpha_long_short_positive_rate,rough_top_excess_ann_11d,rough_long_short_ann_11d,rough_top_excess_ann_5d,rough_long_short_ann_5d,device,gru_layers,log_path,mean_abs_beta_rankic,mean_beta_abs_rankic
h32_g2_lr0.00035_n1536_s800_db2_vf2_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_pdf_loss_h32_lr35_s800_cv_20260716/h32_g2_lr0.00035_n1536_s800_db2_vf2_do0.3_wd0.001/20260716_190336,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_pdf_loss_h32_lr35_s800_cv_20260716/sweep_leaderboard_by_return.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.00035,1536,800,2,1.0,1.0,0.0,0.01,0.01,0.3,0.001,,,,,,,,2,0.6802636081827622,,0.6659796525961628,0.0012263344718924012,1.0,0.030171720572442797,0.030171720572442797,0.09277974287976394,0.26398059728226053,0.26398059728226053,0.5754901960784313,0.5754901960784313,0.5130725337009804,0.01570246569335869,0.012504493263255648,0.01260050430883489,0.23610636683397512,0,0.02578913165248627,0.01753808143490774,0.02251565714058501,0.29140419287605296,0,0.6274509803921569,0.7009803921568627,0.3597292140660354,0.5908055614933218,0.791404270945278,1.299772235285308,cuda:2,2,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_pdf_loss_h32_lr35_s800_cv_20260716/_logs/h32_g2_lr0.00035_n1536_s800_db2_vf2_do0.3_wd0.001.log,0.022406727780395024,0.11998252451148324
h32_g2_lr0.00035_n1536_s800_db2_vf0_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_pdf_loss_h32_lr35_s800_cv_20260716/h32_g2_lr0.00035_n1536_s800_db2_vf0_do0.3_wd0.001/20260716_190241,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_pdf_loss_h32_lr35_s800_cv_20260716/sweep_leaderboard_by_return.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.00035,1536,800,2,1.0,1.0,0.0,0.01,0.01,0.3,0.001,,,,,,,,0,0.54324245457994,,0.5259155911923039,0.0015862456970282045,1.0,0.06531736324403213,0.06531736324403213,0.11922524824210394,0.4657909479199585,0.4657909479199585,0.6568627450980392,0.6568627450980392,0.5195595329351499,0.01562800523703659,0.011719211072853897,0.014319501233758108,0.13469347721232275,0,0.028415886569202027,0.025912165588689386,0.026732093702454458,0.17488828810075147,0,0.7156862745098039,0.7254901960784313,0.35802339270302,0.6509821286762646,0.7876514639466441,1.432160683087782,cuda:0,2,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_pdf_loss_h32_lr35_s800_cv_20260716/_logs/h32_g2_lr0.00035_n1536_s800_db2_vf0_do0.3_wd0.001.log,0.024473989677926366,0.11609328275049575
h48_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h48_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001/20260706_222652,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,48,0.00035,1536,800,2,5.0,0.5,0.3,0.01,0.01,0.3,0.001,,,,,,,,0,0.6160617364680065,0.01560821138041587,0.5276171004363135,0.0012768374422711193,1.0,0.1012781850459833,0.1012781850459833,0.16279220921250495,0.594527388894221,0.594527388894221,0.7166666666666667,0.7166666666666667,0.5347233118389866,0.015210753397915147,0.013799491424206922,0.015194530894111958,0.13747586336116827,0,0.033027066024787215,0.030667972353914618,0.03232995805721736,0.2169459665554815,0,0.7009803921568627,0.7598039215686274,0.3484645323886016,0.7566200580223981,0.7666219712549235,1.6645641276492757,,,,,
h64_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001/20260707_052548,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.3,0.01,0.01,0.3,0.001,,,,,,,,1,0.6342730031586161,0.008736075357278335,0.6348819021135569,0.0013222313628705475,1.0,0.1015140640147497,0.1015140640147497,0.12395720131289614,0.9000304488896337,0.9000304488896337,0.8205882352941176,0.8205882352941176,0.5342607485702614,0.01519256139980963,0.013237244648630788,0.014785794255756206,0.08028394809607262,0,0.027852411852230346,0.026910334447396128,0.02757321599732308,0.10406759913250187,0,0.8088235294117647,0.8872549019607843,0.34804777025018424,0.6380734351601861,0.7657050945504054,1.4037615573524094,,,,,
h48_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h48_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260706_215815,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,48,0.00035,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,0,0.47849918373075184,0.015573480496109992,0.5259804977359726,0.0014502144895731381,1.0,0.1005476483018822,0.1005476483018822,0.16335918253178094,0.5826313938298802,0.5826313938298802,0.7009803921568627,0.7009803921568627,0.5350329742033278,0.015057326648142676,0.014947706534623259,0.014778245958206968,0.13806870316491673,0,0.031064165502009546,0.02907171607480131,0.029313268030395995,0.2554936899351034,0,0.696078431372549,0.7254901960784313,0.3449496650301777,0.7116517915005823,0.7588892630663909,1.565633941301281,,,,,
h64_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260707_045728,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,1,0.497567792236805,0.00869750511175131,0.6336340393067575,0.0013034752457101336,1.0,0.10264110047338827,0.10264110047338827,0.1249121215712737,0.9040717994054357,0.9040717994054357,0.8196078431372549,0.8196078431372549,0.5347905177696078,0.014745194466600504,0.013620531051237318,0.014346651655022916,0.07808813594148203,0,0.026950580302827588,0.026167179291156785,0.02667533548725989,0.09829363684725016,0,0.8137254901960784,0.8529411764705882,0.3377990005075752,0.617413294210232,0.7431578011166654,1.3583092472625105,,,,,
h48_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h48_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260706_221732,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,48,0.00035,1536,800,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,0,0.5258979923000523,0.015586051897387768,0.5264664218121884,0.00136406471320501,1.0,0.09616606639164997,0.09616606639164997,0.16378427195230064,0.5463035485903451,0.5463035485903451,0.6990196078431372,0.6990196078431372,0.533068553579538,0.014663956830430197,0.01417256001926658,0.014677184537919634,0.14573613757333198,0,0.0282123121917772,0.027272041881086093,0.027316073448925806,0.26846784244056054,0,0.7205882352941176,0.7156862745098039,0.33593792011531,0.6463184247570777,0.739063424253682,1.4219005344655709,,,,,
h64_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260707_051627,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.00035,1536,800,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,1,0.5434644899531906,0.008714035236249295,0.6340389758494555,0.0013541205617252226,1.0,0.10046040157697633,0.10046040157697633,0.12369620121689669,0.8875378361846786,0.8875378361846786,0.8137254901960784,0.8137254901960784,0.534051393995098,0.014655130131914022,0.013206654760237413,0.014229191295027614,0.07577496102070437,0,0.02710034523312595,0.026788155712215208,0.026871238007799687,0.1047498319205744,0,0.8137254901960784,0.8725490196078431,0.3357357084765758,0.6208442726134309,0.7386185586484667,1.3658573997495478,,,,,
h48_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h48_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260707_012810,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,48,0.0003,1536,800,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,0,0.5248973048931244,0.015643615598388602,0.5265812814527867,0.0013241812438411894,1.0,0.09991288668225774,0.09991288668225774,0.16307919431506115,0.5782022279869753,0.5782022279869753,0.6980392156862745,0.6980392156862745,0.5348477297532309,0.014632327966752396,0.013199638683070867,0.014360448668565482,0.14449001051725527,0,0.030298409088684808,0.02682596827174629,0.028551033116018393,0.24842372728682682,0,0.7009803921568627,0.7303921568627451,0.335213331601964,0.6941090082135065,0.7374693295243208,1.5270398180697142,,,,,
h48_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h48_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001/20260707_011916,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,48,0.0003,1536,800,2,5.0,0.5,0.25,0.01,0.01,0.3,0.001,,,,,,,,0,0.5721816371322846,0.015687350445545697,0.5271968925189153,0.0012609478909129679,1.0,0.09765052021544554,0.09765052021544554,0.16313424499167398,0.5606682851874529,0.5606682851874529,0.7049019607843138,0.7049019607843138,0.5339920109874843,0.01460927010993434,0.01332050768824129,0.014391381252433413,0.13992313413546342,0,0.027678083832597778,0.02386368956898623,0.02649215808818385,0.24987568272492747,0,0.6862745098039216,0.7254901960784313,0.33468509706395033,0.6340797387104218,0.7363072135406907,1.394975425162928,,,,,
h48_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h48_g2_lr0.00035_n1536_s800_db2_vf0_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001/20260706_220837,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,48,0.00035,1536,800,2,5.0,0.5,0.25,0.01,0.01,0.3,0.001,,,,,,,,0,0.5723581237097581,0.015612560201906508,0.5270286099145225,0.0013281562476300213,1.0,0.09645640097246057,0.09645640097246057,0.16368269774992256,0.5488526399467303,0.5488526399467303,0.6990196078431372,0.6990196078431372,0.5329966676735302,0.014363518153855122,0.014187058047649193,0.014416092958928373,0.14482779457263387,0,0.0290541323839734,0.027362232822825037,0.02811702912975156,0.253866768243328,0,0.7058823529411765,0.6911764705882353,0.3290551431610446,0.6656037600692088,0.7239213149542981,1.4643282721522595,,,,,
h48_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h48_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001/20260707_013657,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,48,0.0003,1536,800,2,5.0,0.5,0.3,0.01,0.01,0.3,0.001,,,,,,,,0,0.6176870646722177,0.01572276866257501,0.5281417850185843,0.0011809402589992091,1.0,0.09902786660981036,0.09902786660981036,0.16205449123843668,0.5742753734958141,0.5742753734958141,0.7029411764705882,0.7029411764705882,0.5342076687055076,0.014348200863601477,0.013852558197034341,0.014219924520462647,0.1460617295087028,0,0.030844354779347577,0.028534613656325408,0.02933762605968584,0.21358238245696623,0,0.7009803921568627,0.7254901960784313,0.32870423796614295,0.7066161276723263,0.7231493235255144,1.554555480879118,,,,,
h32_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h32_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260705_151608,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.00035,1536,800,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,1,0.5441993081686544,0.008946710591222725,0.6342695264693569,0.0009042415906008626,1.0,0.1042210946274934,0.1042210946274934,0.13061983705240127,0.8544824214397172,0.8544824214397172,0.8058823529411765,0.8058823529411765,0.5344815921160131,0.01428943711184469,0.013196180935888976,0.014069093262241665,0.06327753379384424,0,0.025606184438654242,0.02709674356701865,0.025826941744194892,0.1098407263611135,0,0.8235294117647058,0.8088235294117647,0.3273580138349874,0.5866144071400791,0.7201876304369723,1.290551695708174,,,,,
h32_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h32_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.15_corr0.01_to0.01_do0.3_wd0.001/20260705_150526,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.00035,1536,800,2,5.0,0.5,0.15,0.01,0.01,0.3,0.001,,,,,,,,1,0.4977845166243759,0.00871680273934651,0.6341522923068089,0.0008867534819657129,1.0,0.1026740240360015,0.1026740240360015,0.12968719814377475,0.8407785424570854,0.8407785424570854,0.7990196078431373,0.7990196078431373,0.5341260723039216,0.014280829224902184,0.013061350976943565,0.01412840754798691,0.06652215650792592,0,0.02509273651142231,0.025590543552882178,0.02534622214049254,0.10608166452670237,0,0.8186274509803921,0.7990196078431373,0.3271608149704864,0.5748517818980384,0.7197537929350701,1.2646739201756845,,,,,
h64_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h64_g2_lr0.0003_n1536_s800_db2_vf0_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001/20260707_074440,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,64,0.0003,1536,800,2,5.0,0.5,0.25,0.01,0.01,0.3,0.001,,,,,,,,0,0.5712196926860248,0.015763404411857255,0.5276801747069055,0.001364606009412776,1.0,0.08570452278396257,0.08570452278396257,0.13669956194997074,0.5786248317589725,0.5786248317589725,0.7068627450980393,0.7068627450980393,0.5296249421975107,0.014139219123397365,0.012995691443985963,0.013570174885705923,0.14568835000049665,0,0.030794581258739587,0.0271956104887019,0.02961873848867706,0.2023437875167315,0,0.7107843137254902,0.7647058823529411,0.32391665628146693,0.7054758615638523,0.7126166438192272,1.5520468954404751,,,,,
h32_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h32_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.2_corr0.01_to0.01_do0.3_wd0.001/20260706_194052,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.0003,1536,800,2,5.0,0.5,0.2,0.01,0.01,0.3,0.001,,,,,,,,1,0.5453035981047387,0.009122520884699828,0.6344716647530303,0.0008739414772100966,1.0,0.10472645048177084,0.10472645048177084,0.13134640459849692,0.8540441870596689,0.8540441870596689,0.8088235294117647,0.8088235294117647,0.5346003114787582,0.01401893980553828,0.012466561303998532,0.01374049207197697,0.061845759921367496,0,0.02498286690885956,0.02555640182073539,0.02504443846472732,0.11617016598828256,0,0.8333333333333334,0.7990196078431373,0.32116116645414966,0.5723347691847827,0.7065545661991293,1.2591364922065218,,,,,
h32_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h32_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001/20260705_150623,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.00035,1536,800,2,5.0,0.5,0.25,0.01,0.01,0.3,0.001,,,,,,,,1,0.5903693840492006,0.009120413511945848,0.6343862957302846,0.0009087561679360293,1.0,0.10475360914643389,0.10475360914643389,0.13098463711212857,0.859327028221437,0.859327028221437,0.8088235294117647,0.8088235294117647,0.5344586141748366,0.013945078023630373,0.013179869753753116,0.013619466752830954,0.06208444040658406,0,0.025887360873667598,0.02659199118498196,0.026159905458920735,0.11167569104926965,0,0.8186274509803921,0.8137254901960784,0.31946906017771404,0.593055903651294,0.7028319323909709,1.304722988032847,,,,,
lightgbm_tabular_lr0.03_leaves31_est300_n1536_vf3_clip1,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/baselines/lightgbm_clip1_f52_20260705/lightgbm_tabular_lr0.03_leaves31_est300_n1536_vf3_clip1/20260705_060337,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/baselines/lightgbm_clip1_f52_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,lightgbm,tabular,,0.03,1536,300,0,,,,,,,0.0001,31,-1,100,0.8,0.8,0.0,1.0,3,0.009845538961032711,0.009845538961032711,,,1.0,0.08554850295116123,0.08554850295116123,0.12015877451366663,0.6967992762847866,0.6967992762847866,0.7566241413150148,0.7566241413150148,0.5244584662250572,0.01392866315491681,0.011350291801697734,0.013465865870473184,0.07506989316194507,0,0.03602367276652889,0.03423176757369367,0.03606119623126679,0.20848804395068554,0,0.7254901960784313,0.8186274509803921,0.3190930104580942,0.8252695942877527,0.7020046230078072,1.815593107433056,,,,,
h32_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h32_g2_lr0.00035_n1536_s800_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001/20260705_151644,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.00035,1536,800,2,5.0,0.5,0.3,0.01,0.01,0.3,0.001,,,,,,,,1,0.6364566937673326,0.009283933938051775,0.6345611513026205,0.0009260991278364707,1.0,0.10569696809810164,0.10569696809810164,0.1316038312730736,0.8675190167756749,0.8675190167756749,0.8098039215686275,0.8098039215686275,0.534616268382353,0.013877200502714317,0.013002573833130589,0.013579756694363647,0.061031169955804945,0,0.025761294460147844,0.02635708494493194,0.02597910896631477,0.11465027788040302,0,0.8235294117647058,0.803921568627451,0.31791404788036437,0.590167836723387,0.6994109053368016,1.2983692407914513,,,,,
h32_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h32_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.25_corr0.01_to0.01_do0.3_wd0.001/20260706_193153,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.0003,1536,800,2,5.0,0.5,0.25,0.01,0.01,0.3,0.001,,,,,,,,1,0.591571050414852,0.009310316112732479,0.6346068248737092,0.0008950495789416463,1.0,0.10537599077181678,0.10537599077181678,0.13172907226037917,0.8606447424558713,0.8606447424558713,0.8117647058823529,0.8117647058823529,0.5346462673611111,0.013873429963972773,0.012537315169447272,0.013588181717381513,0.059820471704260164,0,0.025340966184064923,0.02666239962871375,0.02546853298155376,0.11417315822005472,0,0.8284313725490197,0.7941176470588235,0.3178276682655581,0.5805384980349418,0.6992208701842277,1.2771846956768722,,,,,
h32_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/h32_g2_lr0.0003_n1536_s800_db2_vf1_mse5_r20.5_acorr0.3_corr0.01_to0.01_do0.3_wd0.001/20260706_194929,/mnt/sda1/datasets/quantitative_analysis/abcm_outputs/sweep_f52_focused_s800_h32_64_lr30_35_acorr15_30_20260705/partial_completed_return_summary.csv,/mnt/sda1/datasets/quantitative_analysis/testdata,52,60,11,21,1,1.0,,,,32,0.0003,1536,800,2,5.0,0.5,0.3,0.01,0.01,0.3,0.001,,,,,,,,1,0.6372890764299561,0.009392583921012998,0.6347145743595034,0.0009105835227505761,1.0,0.10583089216344092,0.10583089216344092,0.13213028372517518,0.8638957208724698,0.8638957208724698,0.8117647058823529,0.8117647058823529,0.5346609477124183,0.013839728316826483,0.01252085227521053,0.013483616833033948,0.06270276997813813,0,0.02551998724673371,0.025261467944642013,0.02561143149961526,0.11020685565300867,0,0.8186274509803921,0.7794117647058824,0.3170555941672976,0.5846397078342632,0.6975223071680547,1.286207357235379,,,,,
